12;20;1D28R3V12T20W.txt;28;3;4904714.899687599;4909964.0784018;4872481.971442534;4904714.899687599;7;2846;63;11272267;2219741;15.5;15.0;6;387865;92912;389293 
16;15;1D28R3V16T15W.txt;28;3;4533153.8146948;4533153.8146948;0.0;0.0;1;2419;33;33884295;4453931;20.0;0.0;11;2802389;2802635;2802698 
12;15;1D31R3V12T15W.txt;31;3;4221688.75268;4221688.75268;0.0;0.0;1;1216;24;9939778;1597110;18.0;0.0;4;447642;447724;447769 
12;15;1D34R3V12T15W.txt;34;3;4550441.8254284;4570097.2046214;4523596.700772201;4550441.8254284;11;4905;120;77082826;10465757;18.25;18.0;41;6290439;1130595;6296967 
8;15;1D37R3V8T15W.txt;37;3;4166916.264780001;4183989.1438948;0.0;4166916.264780001;5;3139;57;6459675;1213476;17.5;18.0;9;136798;59973;138343 
12;10;1D37R3V12T10W.txt;37;3;0.0;3515406.4158504005;0.0;0.0;3;2723;45;80188162;8916330;21.5;0.0;11;11045452;4526778;10800000 
12;15;1D37R3V12T15W.txt;37;3;0.0;4590777.7005802;4575828.280008401;4547313.7323176;11;4806;116;95618198;12427848;18.833333333333332;0.0;41;10861914;1641592;10800000 
12;20;1D37R3V12T20W.txt;37;3;6201401.372871201;6201401.372871201;0.0;0.0;1;1365;18;8763193;1308150;18.0;0.0;4;523900;523995;524041 
8;15;1D10R3V8T15W.txt;10;3;1400543.9430188;1400543.9430188;0.0;0.0;1;279;12;3061;2911;6.0;0.0;1;231;271;362 
12;10;1D10R3V12T10W.txt;10;3;815259.3943868001;815259.3943868001;0.0;0.0;1;792;15;12700;10890;7.0;0.0;1;297;342;393 
12;15;1D10R3V12T15W.txt;10;3;1428499.0364444;1428499.0364444;0.0;0.0;1;603;9;6699;6287;7.0;0.0;2;92;122;146 
12;20;1D10R3V12T20W.txt;10;3;1911540.7314523999;1911540.7314523999;0.0;0.0;1;568;12;5372;5912;7.0;0.0;0;77;106;137 
16;15;1D10R3V16T15W.txt;10;3;1866250.8097028004;1866250.8097028004;0.0;0.0;1;953;15;42416;28624;9.0;0.0;2;384;443;472 
12;15;1D13R3V12T15W.txt;13;3;2273552.5728796003;2273552.5728796003;0.0;0.0;1;910;15;36935;17141;10.0;0.0;2;289;339;383 
12;15;1D16R3V12T15W.txt;16;3;2693150.6788308;2711305.5901304;0.0;2693150.6788308;3;1618;36;302503;97109;12.0;11.0;4;2406;1230;2777 
8;15;1D19R3V8T15W.txt;19;3;2370777.9662647997;2370777.9662647997;0.0;0.0;1;892;18;85322;21981;12.0;0.0;1;492;544;623 
12;10;1D19R3V12T10W.txt;19;3;2293948.3444299996;2293948.3444299996;0.0;0.0;1;2134;33;996967;264641;15.0;0.0;8;11635;11846;11870 
12;15;1D19R3V12T15W.txt;19;3;3290204.6119616004;3290204.6119616004;0.0;0.0;1;1420;27;525558;125832;15.0;0.0;4;4186;4297;4335 
12;20;1D19R3V12T20W.txt;19;3;3838404.7220884003;3838404.7220884003;0.0;0.0;1;1013;21;291918;68528;13.0;0.0;3;1897;1959;2005 
16;15;1D19R3V16T15W.txt;19;3;3782832.3931092005;3782832.3931092005;0.0;0.0;1;2474;33;3153071;652085;14.0;0.0;7;51777;52031;52077 
12;15;1D22R3V12T15W.txt;22;3;3369119.3555284003;3385464.8244496;0.0;3369119.3555284003;3;1889;42;1666690;357658;14.5;14.0;1;18566;9715;18972 
12;15;1D25R3V12T15W.txt;25;3;3620938.461218;3620938.461218;0.0;0.0;1;1820;27;3158969;642037;16.0;0.0;6;81995;82142;82177 
8;15;1D28R3V8T15W.txt;28;3;3444456.5746804;3444456.5746804;0.0;0.0;1;1368;30;1419056;337517;16.0;0.0;2;16299;16397;16441 
